Image;Tag;Title Lent;Title Lent_link;Game Genre 1;Game Genre 3;Game Date;Game Genre 4
https://stopga.me/images/games/logos/17601/c170x119/Sx5u1_PWC36sGthKVQRPRw/steamworld_dig_2.jpg;8.0;SteamWorld Dig 2;https://stopgame.ru/game/steamworld_dig_2;arcade;;21 сент€бр€ 2017 г.;3DS, Mac, NSW, PC, PS4, PSV, XONE
https://stopga.me/images/games/logos/12443/c170x119/Fmgeo3ARZob4a-pGqoWUiQ/shank_2.jpg;8.0;Shank 2;https://stopgame.ru/game/shank_2;arcade;;7 феврал€ 2012 г.;PC, PS3, X360
https://stopga.me/images/games/logos/9219/c170x119/ePhhFrJjGRMwcHpfFmSpbw/overlord_raising_hell.jpg;8.0;Overlord: Raising Hell;https://stopgame.ru/game/overlord_raising_hell;action;;14 но€бр€ 2007 г.;PC, PS3, X360
https://stopga.me/images/games/logos/8731/c170x119/SN2eUjKAgRe0YZa0lg00nQ/saboteur_2009.jpg;8.0;Saboteur, The (2009);https://stopgame.ru/game/saboteur_2009;action;racing;8 декабр€ 2009 г.;PC, PS3, X360
https://stopga.me/images/games/logos/12665/c170x119/7yQqJPJ3Ei4h0a1v9TTLjg/tiny_and_big_grandpas_leftovers.jpg;8.0;Tiny & Big: Grandpa's Leftovers;https://stopgame.ru/game/tiny_and_big_grandpas_leftovers;arcade;;19 июн€ 2012 г.;Mac, PC
https://stopga.me/images/games/logos/15792/c170x119/G_drUVoFTm6PcqqeiXIwFg/turing_test.jpg;8.0;Turing Test, The;https://stopgame.ru/game/turing_test;logic;;30 августа 2016 г.;NSW, PC, PS4, XONE
https://stopga.me/images/games/logos/156/c170x119/ZZu4-vJC9mauF_-eaT-zSA/armed_and_dangerous.jpg;8.0;Armed & Dangerous;https://stopgame.ru/game/armed_and_dangerous;action;;3 декабр€ 2003 г.;PC
https://stopga.me/images/games/logos/13337/c170x119/cW_TmKjq-w2CK7rSMBGl7Q/flower.jpg;8.0;Flower;https://stopgame.ru/game/flower;arcade;;12 феврал€ 2009 г.;iOS, PC, PS3, PS4, PSV
https://stopga.me/images/games/logos/15240/c170x119/PAIIs_Re7wEE4-o9AHPrWQ/hitman.jpg;8.0;HITMAN;https://stopgame.ru/game/hitman;action;;11 марта 2016 г.;PC, PS4, XONE
https://stopga.me/images/games/logos/17166/c170x119/f528fD6lG5eLFG0aJSDCHg/metro_exodus.jpg;8.0;Metro: Exodus;https://stopgame.ru/game/metro_exodus;action;;15 феврал€ 2019 г.;PC, PS4, Stadia, XONE
https://stopga.me/images/games/logos/15349/c170x119/G3--5I4SMifLcKjasP_Axg/worms_wmd.jpg;8.0;Worms W.M.D;https://stopgame.ru/game/worms_wmd;strategy;;23 августа 2016 г.;NSW, PC, PS4, XONE
https://stopga.me/images/games/logos/16844/c170x119/BRJK3-aBmf-uAMBVKCFhlQ/dark_souls_iii_the_ringed_city.jpg;8.0;Dark Souls III: The Ringed City;https://stopgame.ru/game/dark_souls_iii_the_ringed_city;add-on;rpg;27 марта 2017 г.;PC, PS4, XONE
https://stopga.me/images/games/logos/12895/c170x119/gpSK6eX_zU0k2Q7AgdhOMA/angry_birds_star_wars.jpg;8.0;Angry Birds Star Wars;https://stopgame.ru/game/angry_birds_star_wars;logic;;8 но€бр€ 2012 г.;3DS, Android, iOS, Mac, PC, PS3, PS4, PSV, WII, Wii U, WinPhone, X360, XONE
https://stopga.me/images/games/logos/12699/c170x119/-GxFlUnLEUrToRELArJFLg/raven_the.jpg;8.0;Raven: Legacy of a Master Thief - Episode 1, The;https://stopgame.ru/game/raven_the;adventure;;23 июл€ 2013 г.;Mac, PC, PS3, X360
https://stopga.me/images/games/logos/12549/c170x119/cTTaJcLoiKUzTrzqm0l1ag/yakuza_4.jpg;8.0;Yakuza 4;https://stopgame.ru/game/yakuza_4;action;;18 марта 2010 г.;PS3, PS4
https://stopga.me/images/games/logos/11794/c170x119/QlFBD7UO4XK2O_rIKGM3Jw/bayonetta.jpg;8.0;Bayonetta;https://stopgame.ru/game/bayonetta;action;;29 окт€бр€ 2009 г.;NSW, PC, PS3, PS4, Wii U, X360, XONE
https://stopga.me/images/games/logos/11760/c170x119/6sy1YJxag2LJuoYxgSueyg/borderlands_claptraps_new_robot_revolution.jpg;8.0;Borderlands: Claptrap's New Robot Revolution;https://stopgame.ru/game/borderlands_claptraps_new_robot_revolution;add-on;;28 сент€бр€ 2010 г.;Mac, PC, PS3, X360
https://stopga.me/images/games/logos/5196/c170x119/JtsJnoRoCvcNWKpNdm7udw/forgotten_realms_demon_stone.jpg;8.0;Forgotten Realms: Demon Stone;https://stopgame.ru/game/forgotten_realms_demon_stone;action;;14 сент€бр€ 2004 г.;PC, PS2, XBOX
https://stopga.me/images/games/logos/18951/c170x119/FQDwpPbOq1og6OOhsI2ECQ/baba_is_you.jpg;8.0;Baba Is You;https://stopgame.ru/game/baba_is_you;arcade;logic;13 марта 2019 г.;Mac, NSW, PC
https://stopga.me/images/games/logos/4264/c170x119/vG63hbif3gFyBVWYSqMtBw/driver_2.jpg;8.0;Driver 2;https://stopgame.ru/game/driver_2;action;racing;15 но€бр€ 2000 г.;GBA, PS
https://stopga.me/images/games/logos/4780/c170x119/UB54zMACiq2D7rhjsGdyVw/sonic_heroes.jpg;8.0;Sonic Heroes;https://stopgame.ru/game/sonic_heroes;arcade;;30 декабр€ 2003 г.;GC, PC, PS2, XBOX
https://stopga.me/images/games/logos/18770/c170x119/CWYajUq27sJ8yJ2ap7pa-A/sid_meier_s_civilization_vi_gathering_storm.jpg;8.0;Sid Meier's Civilization VI: Gathering Storm;https://stopgame.ru/game/sid_meier_s_civilization_vi_gathering_storm;strategy;;13 феврал€ 2019 г.;Linux, Mac, PC
https://stopga.me/images/games/logos/1932/c170x119/KRNvGReHupS5ysgnqpu-bQ/might_and_magic_8_day_of_the_destroyer.jpg;8.0;Might and Magic 8: Day of the Destroyer;https://stopgame.ru/game/might_and_magic_8_day_of_the_destroyer;rpg;;29 феврал€ 2000 г.;PC, PS2
https://stopga.me/images/games/logos/14238/c170x119/IUL-wBTpMf5owSkVSqzm7Q/prison_architect.jpg;8.0;Prison Architect;https://stopgame.ru/game/prison_architect;strategy;;6 окт€бр€ 2015 г.;Android, iOS, Mac, NSW, PC, PS4, X360, XONE
https://stopga.me/images/games/logos/595/c170x119/iel5s_LJR8lEhCnFkMrziQ/cool_spot.jpg;8.0;Cool Spot;https://stopgame.ru/game/cool_spot;arcade;;1994 г.;PC
https://stopga.me/images/games/logos/13949/c170x119/h2S8urn_Q8mqLUssfl8lgg/don_t_starve_reign_of_giants.jpg;8.0;Don't Starve: Reign of Giants;https://stopgame.ru/game/don_t_starve_reign_of_giants;action;add-on;30 апрел€ 2014 г.;PC, PS4
https://stopga.me/images/games/logos/7743/c170x119/YDTgGiZm3qfa4n4Ymr6ZfA/stronghold_legends.jpg;8.0;Stronghold Legends;https://stopgame.ru/game/stronghold_legends;strategy;;13 окт€бр€ 2006 г.;PC
https://stopga.me/images/games/logos/11983/c170x119/_MH2y6ddM_-r4G9nLLE2lA/back_to_the_future_the_game_episode_2_get_tannen.jpg;8.0;Back to the Future: The Game - Episode 2. Get Tannen;https://stopgame.ru/game/back_to_the_future_the_game_episode_2_get_tannen;adventure;;17 феврал€ 2011 г.;Mac, PC, PS3
https://stopga.me/images/games/logos/8103/c170x119/S98LZLsjCce2rQcAVqGprg/battlefield_2_armored_fury.jpg;8.0;Battlefield 2: Armored Fury;https://stopgame.ru/game/battlefield_2_armored_fury;action;;6 июл€ 2006 г.;PC
https://stopga.me/images/games/logos/95/c170x119/yqSQRXuKoV_-WM1ZyFAmeA/aliens_vs_predator.jpg;8.0;Aliens vs. Predator;https://stopgame.ru/game/aliens_vs_predator;action;;16 феврал€ 2010 г.;PC, PS3, X360
https://stopga.me/images/games/logos/12737/c170x119/NmmF8J-GuduQGGLoHoeqOw/stardrive.jpg;8.0;StarDrive;https://stopgame.ru/game/stardrive;strategy;;26 апрел€ 2013 г.;PC
https://stopga.me/images/games/logos/15392/c170x119/EabFnb7rPUqzSG71WzNHxw/binding_of_isaac_afterbirth.jpg;8.0;Binding of Isaac: Afterbirth, The;https://stopgame.ru/game/binding_of_isaac_afterbirth;add-on;rpg;30 окт€бр€ 2015 г.;Mac, PC, PS4, XONE
https://stopga.me/images/games/logos/17160/c170x119/g32eNmmEwtVNc4MDIelH2g/way_out_a.jpg;8.0;Way Out, A;https://stopgame.ru/game/way_out_a;adventure;;23 марта 2018 г.;PC, PS4, XONE
https://stopga.me/images/games/logos/15408/c170x119/wnZjyOkeZHQ7JBvVtUb39g/gravity_rush_2.jpg;8.0;Gravity Rush 2;https://stopgame.ru/game/gravity_rush_2;arcade;;18 €нвар€ 2017 г.;PS4
https://stopga.me/images/games/logos/6941/c170x119/8AvY1voMz6acV9BmJ84eQQ/sacred_2_fallen_angel.jpg;8.0;Sacred 2: Fallen Angel;https://stopgame.ru/game/sacred_2_fallen_angel;rpg;;10 окт€бр€ 2008 г.;PC, PS3, X360
https://stopga.me/images/games/logos/13229/c170x119/JZdI85JsUN6nKkNXIoDnZQ/poker_night_2.jpg;8.0;Poker Night 2;https://stopgame.ru/game/poker_night_2;arcade;cards;26 апрел€ 2013 г.;Mac, PC, PS3, X360
https://stopga.me/images/games/logos/9617/c170x119/4uD3yV4MsgtBKERwaMg-qw/diablo_3.jpg;8.0;Diablo III;https://stopgame.ru/game/diablo_3;rpg;;15 ма€ 2012 г.;Mac, PC, PS3, X360
https://stopga.me/images/games/logos/13378/c170x119/RNXhLQI--Qu_4_L5uwz5UQ/sonic_the_hedgehog.jpg;8.0;Sonic the Hedgehog;https://stopgame.ru/game/sonic_the_hedgehog;arcade;;май 2013 г.;Android, iOS, PC
https://stopga.me/images/games/logos/1427/c170x119/O1gW3-4C_52qikHdqeqJtg/hogs_of_war.jpg;8.0;Hogs of War;https://stopgame.ru/game/hogs_of_war;strategy;logic;8 июн€ 2000 г.;PC, PS, PS3, PSP, PSV
https://stopga.me/images/games/logos/13010/c170x119/UIDrs8aDJSLqoVMc2Er8LQ/mass_effect_3_omega.jpg;8.0;Mass Effect 3: Omega;https://stopgame.ru/game/mass_effect_3_omega;add-on;rpg;27 но€бр€ 2012 г.;PC, PS3, X360
https://stopga.me/images/games/logos/14553/c170x119/Ve3LqGKuEBO802XDZboabg/dark_souls_ii_crown_of_the_sunken_king.jpg;8.0;Dark Souls II: Crown of the Sunken King;https://stopgame.ru/game/dark_souls_ii_crown_of_the_sunken_king;add-on;rpg;22 июл€ 2014 г.;PC, PS3, X360
https://stopga.me/images/games/logos/12954/c170x119/xPbkbwyEZMV_bnfTS_i8CQ/omerta_city_of_gangsters.jpg;8.0;Omerta: City of Gangsters;https://stopgame.ru/game/omerta_city_of_gangsters;strategy;;31 €нвар€ 2013 г.;Mac, PC, X360
https://stopga.me/images/games/logos/12017/c170x119/N4y-sm86yzID787LkPccGA/serious_sam_3.jpg;8.0;Serious Sam 3: BFE;https://stopgame.ru/game/serious_sam_3;action;;22 но€бр€ 2011 г.;Mac, PC, PS3, X360
https://stopga.me/images/games/logos/8055/c170x119/bETVwdghVhNIocaYzQXebQ/fear_extraction_point.jpg;8.0;F.E.A.R. Extraction Point;https://stopgame.ru/game/fear_extraction_point;action;add-on;24 окт€бр€ 2006 г.;PC
https://stopga.me/images/games/logos/4906/c170x119/nPxcz-ahEn7L6hqVoDGo9A/sniper_elite.jpg;8.0;Sniper Elite;https://stopgame.ru/game/sniper_elite;action;;29 сент€бр€ 2005 г.;Mac, PC, PS2, WII, XBOX
https://stopga.me/images/games/logos/7911/c170x119/HPJF81i56YeMy-HoS3HEbg/brothers_in_arms_hells_highway.jpg;8.0;Brothers in Arms: Hell's Highway;https://stopgame.ru/game/brothers_in_arms_hells_highway;action;;7 окт€бр€ 2008 г.;PC, PS3, X360
https://stopga.me/images/games/logos/11145/c170x119/tRm2mOSFNQQJh6oB9QN0qw/borderlands_zombie_island_of_dr_ned.jpg;8.0;Borderlands: Zombie Island of Dr. Ned;https://stopgame.ru/game/borderlands_zombie_island_of_dr_ned;add-on;;24 но€бр€ 2009 г.;PC, PS3, X360
https://stopga.me/images/games/logos/14498/c170x119/lfQHb_9dhEi_aJlXO1WpGg/abz.jpg;8.0;ABZ?;https://stopgame.ru/game/abz;action;;2 августа 2016 г.;NSW, PC, PS4, XONE
https://stopga.me/images/games/logos/17589/c170x119/MDjEcILaQRs7tvgBN7185w/rise_of_the_tomb_raider_20_year_celebration_pack.jpg;8.0;Rise of the Tomb Raider 20 Year Celebration Pack;https://stopgame.ru/game/rise_of_the_tomb_raider_20_year_celebration_pack;action;adventure;11 окт€бр€ 2016 г.;PC
https://stopga.me/images/games/logos/17841/c170x119/jG0nDTRir28F13hJ0DLTrg/hitman_game_of_the_year_edition.jpg;8.0;Hitman: Game of the Year Edition;https://stopgame.ru/game/hitman_game_of_the_year_edition;action;;7 но€бр€ 2017 г.;PC, PS4, XONE
https://stopga.me/images/games/logos/13396/c170x119/0iohmirhqf_8R9PsuGyyxQ/metro_last_light_chronicles_pack.jpg;8.0;Metro: Last Light - Chronicles Pack;https://stopgame.ru/game/metro_last_light_chronicles_pack;action;add-on;15 окт€бр€ 2013 г.;Mac, PC, PS3, X360
https://stopga.me/images/games/logos/13776/c170x119/UJ99xSG8YzJbfAGrG5xm0g/pokemon_x_and_y.jpg;8.0;Pokemon X and Y;https://stopgame.ru/game/pokemon_x_and_y;rpg;;12 окт€бр€ 2013 г.;3DS
https://stopga.me/images/games/logos/13278/c170x119/LhA5UDXSfynXfcb5nzIhaw/guacamelee_.jpg;8.0;Guacamelee!;https://stopgame.ru/game/guacamelee_;arcade;;9 апрел€ 2013 г.;Mac, PC, PS3, PSV
https://stopga.me/images/games/logos/12623/c170x119/S9UFPE9VRBJttvSzhmradg/superbrothers_sword_and_sworcery_ep.jpg;8.0;Superbrothers: Sword & Sworcery EP;https://stopgame.ru/game/superbrothers_sword_and_sworcery_ep;adventure;;24 марта 2011 г.;iOS, Mac, PC
https://stopga.me/images/games/logos/18068/c170x119/WO6PzQtBkv34pWn1I_qplA/slay_the_spire.jpg;8.0;Slay the Spire;https://stopgame.ru/game/slay_the_spire;cards;;23 €нвар€ 2019 г.;Android, iOS, Mac, NSW, PC, PS4
https://stopga.me/images/games/logos/8822/c170x119/090sLitUKp0Zvkj4KSkNDA/puzzle_quest_challenge_of_the_warlords.jpg;8.0;Puzzle Quest: Challenge of the Warlords;https://stopgame.ru/game/puzzle_quest_challenge_of_the_warlords;logic;rpg;16 марта 2007 г.;iOS, Mac, NDS, PC, PS2, PS3, PSP, WII, X360
https://stopga.me/images/games/logos/2093/c170x119/MsFkjQjDdSXP0lcky7Yr5w/nosferatu_the_wrath_of_malachi.jpg;8.0;Nosferatu: The Wrath of Malachi;https://stopgame.ru/game/nosferatu_the_wrath_of_malachi;action;;30 августа 2003 г.;PC
https://stopga.me/images/games/logos/6780/c170x119/TT_MeX9722dE9e0lRDHTJA/tony_hawks_american_wasteland.jpg;8.0;Tony Hawk's American Wasteland;https://stopgame.ru/game/tony_hawks_american_wasteland;arcade;sport;15 феврал€ 2006 г.;PC
https://stopga.me/images/games/logos/12504/c170x119/7yen9jbk2T93qQSMHqBOBA/xenonauts.jpg;8.0;Xenonauts;https://stopgame.ru/game/xenonauts;strategy;;17 июн€ 2014 г.;Mac, PC
https://stopga.me/images/games/logos/11850/c170x119/O9QUqK_lSnjfncSxOnBtIA/cities_xl_2011.jpg;8.0;Cities XL 2011;https://stopgame.ru/game/cities_xl_2011;strategy;;15 окт€бр€ 2010 г.;PC
https://stopga.me/images/games/logos/17610/c170x119/w5jPNRfEKFT1Rh-moqoGGg/hat_in_time_a.jpg;8.0;Hat in Time, A;https://stopgame.ru/game/hat_in_time_a;action;arcade;6 окт€бр€ 2017 г.;Mac, NSW, PC, PS4, XONE
https://stopga.me/images/games/logos/9579/c170x119/QPgk7IFsfd6urzrp5wV_xg/sid_meiers_civilization_4_colonization.jpg;8.0;Sid Meier's Civilization 4: Colonization;https://stopgame.ru/game/sid_meiers_civilization_4_colonization;add-on;strategy;22 сент€бр€ 2008 г.;PC
https://stopga.me/images/games/logos/15284/c170x119/N-Vrhq23Vhg3HGtb3jdRJg/anna_s_quest.jpg;8.0;Anna's Quest;https://stopgame.ru/game/anna_s_quest;adventure;;2 июл€ 2015 г.;Mac, PC
https://stopga.me/images/games/logos/11565/c170x119/hD4GPz5rlyOzzJkvSEPTIQ/napoleon_total_war_the_peninsular_campaign.jpg;8.0;Napoleon: Total War - The Peninsular Campaign;https://stopgame.ru/game/napoleon_total_war_the_peninsular_campaign;add-on;strategy;22 июн€ 2010 г.;PC
https://stopga.me/images/games/logos/13173/c170x119/HpaTAoQRVKOHyc82Hzd41g/borderlands_2_add_on_content_pack.jpg;8.0;Borderlands 2: Add-On Content Pack;https://stopgame.ru/game/borderlands_2_add_on_content_pack;action;rpg;26 феврал€ 2013 г.;PS3, X360
https://stopga.me/images/games/logos/4236/c170x119/tKgQXR1JsSh-i8PI3LoQ_g/blood_magic.jpg;8.0;ћаги€  рови;https://stopgame.ru/game/magija_krovi;rpg;;16 декабр€ 2005 г.;нет данных
https://stopga.me/images/games/logos/15133/c170x119/rsBM4MAhel7c_68bV8bU_Q/guitar_hero_live.jpg;8.0;Guitar Hero Live;https://stopgame.ru/game/guitar_hero_live;arcade;;20 окт€бр€ 2015 г.;iOS, PS3, PS4, Wii U, X360, XONE
https://stopga.me/images/games/logos/8305/c170x119/U7SMU7n1Scv_HJvaCQ-rEw/sims_2_glamour_life_stuff_the.jpg;8.0;Sims 2: Glamour Life Stuff, The;https://stopgame.ru/game/sims_2_glamour_life_stuff_the;add-on;;28 августа 2006 г.;Mac, PC
https://stopga.me/images/games/logos/13532/c170x119/A0ehVvwlqC6sfVvK_NgNXA/nba_2k14.jpg;8.0;NBA 2K14;https://stopgame.ru/game/nba_2k14;sport;;1 окт€бр€ 2013 г.;iOS, PC, PS3, PS4, X360, XONE
https://stopga.me/images/games/logos/5232/c170x119/mHTr4_PFuRRzEmB92ba7vQ/ragnarok_online.jpg;8.0;Ragnarok Online;https://stopgame.ru/game/ragnarok_online;rpg;;31 августа 2002 г.;PC
https://stopga.me/images/games/logos/4258/c170x119/Y4fma_8V6O961117cC0DdA/tom_clancys_rainbow_six_3_athena_sword.jpg;8.0;Tom Clancy's Rainbow Six 3: Athena Sword;https://stopgame.ru/game/tom_clancys_rainbow_six_3_athena_sword;action;add-on;9 марта 2004 г.;PC
https://stopga.me/images/games/logos/2360/c170x119/H6tzCPcf2Dlb3S0z7462eg/quake_mission_pack_2_dissolution_of_eternity.jpg;8.0;Quake Mission Pack #2: Dissolution of Eternity;https://stopgame.ru/game/quake_mission_pack_2_dissolution_of_eternity;action;add-on;1997 г.;PC
https://stopga.me/images/games/logos/2894/c170x119/YP8_kP8S7gmQr73owCVD2Q/syndicate_wars.jpg;8.0;Syndicate Wars;https://stopgame.ru/game/syndicate_wars;strategy;;31 окт€бр€ 1996 г.;Mac, PC, PS
https://stopga.me/images/games/logos/2650/c170x119/gb8myhnz0GJZQ9M7m5UO1g/sims_superstar_the.jpg;8.0;Sims: Superstar, The;https://stopgame.ru/game/sims_superstar_the;add-on;strategy;13 ма€ 2003 г.;PC
https://stopga.me/images/games/logos/13411/c170x119/Rsg6gjqdwJFqG9BDU4txBQ/strider_2014_.jpg;8.0;Strider (2014);https://stopgame.ru/game/strider_2014_;action;arcade;февраль 2014 г.;PC, PS3, PS4, X360, XONE
https://stopga.me/images/games/logos/13482/c170x119/Nqp1qxDDGl0Nfhp73rtlvw/thomas_was_alone.jpg;8.0;Thomas was Alone;https://stopgame.ru/game/thomas_was_alone;arcade;logic;30 июн€ 2012 г.;Android, iOS, Mac, PC, PS3, PS4, PSV, Wii U, XONE
https://stopga.me/images/games/logos/5865/c170x119/OjgD9ZdiKqyInIi_eng09g/magic_the_gathering.jpg;8.0;Magic: The Gathering Online;https://stopgame.ru/game/magic_the_gathering;logic;;24 июн€ 2002 г.;PC
https://stopga.me/images/games/logos/5111/c170x119/JMI4lkA9S1qW-lFmB1Wmqw/star_wolves.jpg;8.0;«вездные ¬олки;https://stopgame.ru/game/zvezdnye_volki;strategy;;12 но€бр€ 2004 г.;PC
https://stopga.me/images/games/logos/12214/c170x119/ZGRjF0nwH85P5hFcboG8rg/final_fantasy_type-0.jpg;8.0;Final Fantasy Type-0;https://stopgame.ru/game/final_fantasy_type-0;rpg;;27 окт€бр€ 2011 г.;PSP
https://stopga.me/images/games/logos/17850/c170x119/m28mublbNJn87kT38aIkWQ/xenoblade_chronicles_2.jpg;8.0;Xenoblade Chronicles 2;https://stopgame.ru/game/xenoblade_chronicles_2;rpg;;1 декабр€ 2017 г.;NSW
https://stopga.me/images/games/logos/1450/c170x119/1wK4O2XXBJZAx7tqdzri4A/house_of_the_dead.jpg;8.0;House of the Dead, The;https://stopgame.ru/game/house_of_the_dead;arcade;;1998 г.;PC
https://stopga.me/images/games/logos/5297/c170x119/r5YQEpWDDnJnirg34UMEjg/alesha_popovich_i_tugarin_zmej.jpg;8.0;јлеша ѕопович и “угарин «мей;https://stopgame.ru/game/alesha_popovich_i_tugarin_zmej;adventure;arcade;4 феврал€ 2005 г.;PC
https://stopga.me/images/games/logos/15612/c170x119/gdUIaGeSUQCWKhQncvUfWA/tom_clancy_s_rainbow_six_siege_operation_dust_line.jpg;8.0;Tom Clancy's Rainbow Six Siege: Operation Dust Line;https://stopgame.ru/game/tom_clancy_s_rainbow_six_siege_operation_dust_line;action;add-on;9 ма€ 2016 г.;PC, PS4, XONE
https://stopga.me/images/games/logos/4691/c170x119/BR1Q0ywl5ZAgIb_e2vynag/metroid_zero_mission.jpg;8.0;Metroid: Zero Mission;https://stopgame.ru/game/metroid_zero_mission;action;;2000 г.;нет данных
https://stopga.me/images/games/logos/16734/c170x119/BxK06viSvz49vh_2xPXbDA/duck_game.jpg;8.0;Duck Game;https://stopgame.ru/game/duck_game;arcade;;13 ма€ 2014 г.;PC
https://stopga.me/images/games/2019/04/18/c170x119/pIT8HrOnqJgBQeJjaD_rPQ/v6h_uqz.jpg;8.0;Supraland;https://stopgame.ru/game/supraland;adventure;;5 апрел€ 2019 г.;PC
https://stopga.me/images/games/logos/5881/c170x119/RleXWyngMRRh78iSMCyqPw/medal_of_honor_infiltrator.jpg;8.0;Medal of Honor: Infiltrator;https://stopgame.ru/game/medal_of_honor_infiltrator;action;;17 но€бр€ 2003 г.;GBA
https://stopga.me/images/games/logos/5078/c170x119/Bp559qv5IIAcacXWhwinSg/super_mario_sunshine.jpg;8.0;Super Mario Sunshine;https://stopgame.ru/game/super_mario_sunshine;arcade;;19 июл€ 2002 г.;GC
https://stopga.me/images/games/logos/7539/c170x119/oGcPctSvPiEXRjbAB91SJA/freddi_fish_2_the_case_of_the_haunted_schoolhouse.jpg;8.0;Freddi Fish 2: The Case of the Haunted Schoolhouse;https://stopgame.ru/game/freddi_fish_2_the_case_of_the_haunted_schoolhouse;adventure;for kids;1996 г.;PC
https://stopga.me/images/games/logos/18063/c170x119/KkBwcTnr1XkC6SjSnn_OBg/battlefleet_gothic_armada_2.jpg;8.0;Battlefleet Gothic: Armada 2;https://stopgame.ru/game/battlefleet_gothic_armada_2;strategy;;24 €нвар€ 2019 г.;PC
https://stopga.me/images/games/logos/1593/c170x119/CJWKTVUOb0yoJPMwma5HLw/jazz_jackrabbit_2_the_secret_files.jpg;8.0;Jazz Jackrabbit 2: The Secret Files;https://stopgame.ru/game/jazz_jackrabbit_2_the_secret_files;add-on;arcade;март 1999 г.;PC
https://stopga.me/images/games/logos/2930/c170x119/NJ2KGl_coqezOfrp08K2cA/test_drive_5.jpg;8.0;Test Drive 5;https://stopgame.ru/game/test_drive_5;arcade;racing;1998 г.;PC
https://stopga.me/images/games/logos/12892/c170x119/3m5EzdEnG7x2ApYXmqjvkQ/jojos_bizarre_adventure_all_star_battle.jpg;8.0;JoJo's Bizarre Adventure: All Star Battle;https://stopgame.ru/game/jojos_bizarre_adventure_all_star_battle;arcade;;29 августа 2013 г.;PS3
https://stopga.me/images/games/logos/5504/c170x119/iGVC8_hH9j8rqB8PgX_2iA/samurai_warriors.jpg;8.0;Samurai Warriors;https://stopgame.ru/game/samurai_warriors;action;;2006 г.;нет данных
https://stopga.me/images/games/logos/452/c170x119/69tRkCsQ8xibwBoXjflq7g/atlantis_evolution.jpg;8.0;Castle Strike;https://stopgame.ru/game/castle_strike;strategy;;2 апрел€ 2004 г.;PC
https://stopga.me/images/games/logos/4469/c170x119/PL4zzv0QNpHmqADFTlVUuQ/x2_ugroza.jpg;8.0;X2: The Threat;https://stopgame.ru/game/x2_the_threat;simulator;;1 декабр€ 2003 г.;Mac, PC
https://stopga.me/images/games/logos/12480/c170x119/mSDACXFuVpWtjBehA0rclA/solar_2.jpg;8.0;Solar 2;https://stopgame.ru/game/solar_2;arcade;;17 июн€ 2011 г.;PC, X360
https://stopga.me/images/games/logos/13052/c170x119/_FseMpuQ0oBXp627gQAe0w/fieldrunners_2.jpg;8.0;Fieldrunners 2;https://stopgame.ru/game/fieldrunners_2;strategy;;19 июл€ 2012 г.;Android, iOS, PC, PSV
https://stopga.me/images/games/logos/13066/c170x119/Dkv3lFfqphbWdFCKSgsvVQ/crusader_kings_2_sword_of_islam.jpg;8.0;Crusader Kings II: Sword of Islam;https://stopgame.ru/game/crusader_kings_2_sword_of_islam;add-on;strategy;26 июн€ 2012 г.;Mac, PC
https://stopga.me/images/games/logos/3573/c170x119/2XHzLFWewRrDfhhRRtS2iw/orda_2_citadel.jpg;8.0;ќрда 2: ÷итадель;https://stopgame.ru/game/orda_2_citadel;strategy;;5 декабр€ 2001 г.;PC
https://stopga.me/images/games/logos/14345/c170x119/Vk9pO5FjcZGodNB1MRnwlA/leo_s_fortune.jpg;8.0;Leo's Fortune;https://stopgame.ru/game/leo_s_fortune;arcade;;23 апрел€ 2014 г.;iOS
https://stopga.me/images/games/logos/14770/c170x119/lye2eBtI69jjUxD7zKnrNQ/old_city_leviathan.jpg;8.0;Old City: Leviathan, The;https://stopgame.ru/game/old_city_leviathan;adventure;;3 декабр€ 2014 г.;PC
https://stopga.me/images/games/logos/1008/c170x119/v_pHiW1aFGsrikytSJEU0g/europa_universalis.jpg;8.0;Europa Universalis;https://stopgame.ru/game/europa_universalis;strategy;;14 марта 2000 г.;PC
https://stopga.me/images/games/logos/538/c170x119/81IQvpfAY1XvpRYNpHfsug/cold_zero_the_last_stand.jpg;8.0;Cold Zero: The Last Stand;https://stopgame.ru/game/cold_zero_the_last_stand;action;strategy;июнь 2003 г.;PC
https://stopga.me/images/games/logos/4185/c170x119/4s66Oj1rGFfGVeFAVVIi5w/kohan_2_kings_of_war.jpg;8.0;Kohan 2: Kings of War;https://stopgame.ru/game/kohan_2_kings_of_war;strategy;;22 сент€бр€ 2004 г.;PC
https://stopga.me/images/games/logos/13351/c170x119/Dao8RUkPo6IBShMCrykofg/routine.jpg;8.0;Routine;https://stopgame.ru/game/routine;adventure;;2017 г.;Mac, PC
https://stopga.me/images/games/logos/13952/c170x119/luYpsJHWI42NKvFthL00nA/crusader_kings_ii_rajas_of_india.jpg;8.0;Crusader Kings II: Rajas of India;https://stopgame.ru/game/crusader_kings_ii_rajas_of_india;add-on;strategy;25 марта 2014 г.;Mac, PC
https://stopga.me/images/games/logos/14574/c170x119/YWFqW0uOChBTJEVfzddsRQ/titanfall_frontier_s_edge.jpg;8.0;Titanfall: Frontier's Edge;https://stopgame.ru/game/titanfall_frontier_s_edge;action;add-on;31 июл€ 2014 г.;XONE
